row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
8249,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2018,nowy,,,,,,,,,,
8250,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2019,nowy,,,,,,,,,,
8251,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2020,nowy,,,,,,,,,,
8252,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2021,nowy,,,,,,,,,,
8253,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2022,nowy,,,,,,,,,,
8254,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2023,nowy,,,,,,,,,,
8255,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2024,nowy,,,,,,,,,,
8256,łódzkie,kutnowski,Łanięta,gmina wiejska,1002072,2025,nowy,,,,,,,,,,
8257,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2018,nowy,,,,,,,,,,
8258,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2019,nowy,,,,,,,,,,
8259,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2020,nowy,,,,,,,,,,
8260,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2021,nowy,,,,,,,,,,
8261,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2022,nowy,,,,,,,,,,
8262,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2023,nowy,,,,,,,,,,
8263,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2024,nowy,,,,,,,,,,
8264,łódzkie,kutnowski,Nowe Ostrowy,gmina wiejska,1002082,2025,nowy,,,,,,,,,,
8265,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2018,nowy,,,,,,,,,,
8266,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2019,nowy,,,,,,,,,,
8267,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2020,nowy,,,,,,,,,,
8268,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2021,nowy,,,,,,,,,,
8269,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2022,nowy,,,,,,,,,,
8270,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2023,nowy,,,,,,,,,,
8271,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2024,nowy,,,,,,,,,,
8272,łódzkie,kutnowski,Oporów,gmina wiejska,1002092,2025,nowy,,,,,,,,,,
8273,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2018,nowy,,,,,,,,,,
8274,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2019,nowy,,,,,,,,,,
8275,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2020,nowy,,,,,,,,,,
8276,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2021,nowy,,,,,,,,,,
8277,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2022,nowy,,,,,,,,,,
8278,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2023,nowy,,,,,,,,,,
