row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
9897,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2018,nowy,,,,,,,,,,
9898,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2019,nowy,,,,,,,,,,
9899,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2020,nowy,,,,,,,,,,
9900,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2021,nowy,,,,,,,,,,
9901,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2022,nowy,,,,,,,,,,
9902,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2023,nowy,,,,,,,,,,
9903,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2024,nowy,,,,,,,,,,
9904,małopolskie,chrzanowski,Babice,gmina wiejska,1203022,2025,nowy,,,,,,,,,,
9905,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2018,nowy,,,,,,,,,,
9906,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2019,nowy,,,,,,,,,,
9907,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2020,nowy,,,,,,,,,,
9908,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2021,nowy,,,,,,,,,,
9909,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2022,nowy,,,,,,,,,,
9910,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2023,nowy,,,,,,,,,,
9911,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2024,nowy,,,,,,,,,,
9912,małopolskie,chrzanowski,Chrzanów,gmina miejsko-wiejska,1203033,2025,nowy,,,,,,,,,,
9913,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2018,nowy,,,,,,,,,,
9914,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2019,nowy,,,,,,,,,,
