row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
7491,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2020,nowy,,,,,,,,,,
7492,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2021,nowy,,,,,,,,,,
7493,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2022,nowy,,,,,,,,,,
7494,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2023,nowy,,,,,,,,,,
7495,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2024,nowy,,,,,,,,,,
7496,lubuskie,międzyrzecki,Międzyrzecz,gmina miejsko-wiejska,0803023,2025,nowy,,,,,,,,,,
7497,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2018,nowy,,,,,,,,,,
7498,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2019,nowy,,,,,,,,,,
7499,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2020,nowy,,,,,,,,,,
7500,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2021,nowy,,,,,,,,,,
7501,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2022,nowy,,,,,,,,,,
7502,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2023,nowy,,,,,,,,,,
7503,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2024,nowy,,,,,,,,,,
7504,lubuskie,międzyrzecki,Przytoczna,gmina wiejska,0803032,2025,nowy,,,,,,,,,,
7505,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2018,nowy,,,,,,,,,,
7506,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2019,nowy,,,,,,,,,,
7507,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2020,nowy,,,,,,,,,,
7508,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2021,nowy,,,,,,,,,,
7509,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2022,nowy,,,,,,,,,,
7510,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2023,nowy,,,,,,,,,,
7511,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2024,nowy,,,,,,,,,,
7512,lubuskie,międzyrzecki,Pszczew,gmina wiejska,0803042,2025,nowy,,,,,,,,,,
7513,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2018,nowy,,,,,,,,,,
7514,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2019,nowy,,,,,,,,,,
7515,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2020,nowy,,,,,,,,,,
7516,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2021,nowy,,,,,,,,,,
7517,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2022,nowy,,,,,,,,,,
7518,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2023,nowy,,,,,,,,,,
7519,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2024,nowy,,,,,,,,,,
7520,lubuskie,międzyrzecki,Skwierzyna,gmina miejsko-wiejska,0803053,2025,nowy,,,,,,,,,,
7521,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2018,nowy,,,,,,,,,,
7522,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2019,nowy,,,,,,,,,,
7523,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2020,nowy,,,,,,,,,,
7524,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2021,nowy,,,,,,,,,,
7525,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2022,nowy,,,,,,,,,,
7526,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2023,nowy,,,,,,,,,,
7527,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2024,nowy,,,,,,,,,,
7528,lubuskie,międzyrzecki,Trzciel,gmina miejsko-wiejska,0803063,2025,nowy,,,,,,,,,,
7529,lubuskie,nowosolski,-,-,0804,2018,nowy,,,,,,,,,,
7530,lubuskie,nowosolski,-,-,0804,2019,nowy,,,,,,,,,,
7531,lubuskie,nowosolski,-,-,0804,2020,nowy,,,,,,,,,,
7532,lubuskie,nowosolski,-,-,0804,2021,nowy,,,,,,,,,,
7533,lubuskie,nowosolski,-,-,0804,2022,nowy,,,,,,,,,,
7534,lubuskie,nowosolski,-,-,0804,2023,nowy,,,,,,,,,,
7535,lubuskie,nowosolski,-,-,0804,2024,nowy,,,,,,,,,,
7536,lubuskie,nowosolski,-,-,0804,2025,nowy,,,,,,,,,,
7537,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2018,nowy,,,,,,,,,,
7538,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2019,nowy,,,,,,,,,,
7539,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2020,nowy,,,,,,,,,,
7540,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2021,nowy,,,,,,,,,,
7541,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2022,nowy,,,,,,,,,,
7542,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2023,nowy,,,,,,,,,,
7543,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2024,nowy,,,,,,,,,,
7544,lubuskie,nowosolski,Nowa Sól,gmina miejska,0804011,2025,nowy,,,,,,,,,,
7545,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2018,nowy,,,,,,,,,,
7546,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2019,nowy,,,,,,,,,,
7547,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2020,nowy,,,,,,,,,,
7548,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2021,nowy,,,,,,,,,,
7549,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2022,nowy,,,,,,,,,,
7550,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2023,nowy,,,,,,,,,,
7551,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2024,nowy,,,,,,,,,,
7552,lubuskie,nowosolski,Bytom Odrzański,gmina miejsko-wiejska,0804023,2025,nowy,,,,,,,,,,
7553,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2018,nowy,,,,,,,,,,
7554,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2019,nowy,,,,,,,,,,
7555,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2020,nowy,,,,,,,,,,
7556,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2021,nowy,,,,,,,,,,
7557,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2022,nowy,,,,,,,,,,
7558,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2023,nowy,,,,,,,,,,
7559,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2024,nowy,,,,,,,,,,
7560,lubuskie,nowosolski,Kolsko,gmina wiejska,0804032,2025,nowy,,,,,,,,,,
7561,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2018,nowy,,,,,,,,,,
7562,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2019,nowy,,,,,,,,,,
7563,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2020,nowy,,,,,,,,,,
7564,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2021,nowy,,,,,,,,,,
7565,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2022,nowy,,,,,,,,,,
7566,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2023,nowy,,,,,,,,,,
7567,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2024,nowy,,,,,,,,,,
7568,lubuskie,nowosolski,Kożuchów,gmina miejsko-wiejska,0804043,2025,nowy,,,,,,,,,,
7569,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2018,nowy,,,,,,,,,,
7570,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2019,nowy,,,,,,,,,,
7571,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2020,nowy,,,,,,,,,,
7572,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2021,nowy,,,,,,,,,,
7573,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2022,nowy,,,,,,,,,,
7574,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2023,nowy,,,,,,,,,,
7575,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2024,nowy,,,,,,,,,,
7576,lubuskie,nowosolski,Nowa Sól,gmina wiejska,0804052,2025,nowy,,,,,,,,,,
7577,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2018,nowy,,,,,,,,,,
7578,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2019,nowy,,,,,,,,,,
7579,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2020,nowy,,,,,,,,,,
7580,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2021,nowy,,,,,,,,,,
7581,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2022,nowy,,,,,,,,,,
7582,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2023,nowy,,,,,,,,,,
7583,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2024,nowy,,,,,,,,,,
7584,lubuskie,nowosolski,Nowe Miasteczko,gmina miejsko-wiejska,0804063,2025,nowy,,,,,,,,,,
7585,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2018,nowy,,,,,,,,,,
7586,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2019,nowy,,,,,,,,,,
7587,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2020,nowy,,,,,,,,,,
7588,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2021,nowy,,,,,,,,,,
7589,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2022,nowy,,,,,,,,,,
7590,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2023,nowy,,,,,,,,,,
7591,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2024,nowy,,,,,,,,,,
7592,lubuskie,nowosolski,Otyń,gmina miejsko-wiejska,0804073,2025,nowy,,,,,,,,,,
7593,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2018,nowy,,,,,,,,,,
7594,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2019,nowy,,,,,,,,,,
7595,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2020,nowy,,,,,,,,,,
7596,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2021,nowy,,,,,,,,,,
7597,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2022,nowy,,,,,,,,,,
7598,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2023,nowy,,,,,,,,,,
7599,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2024,nowy,,,,,,,,,,
7600,lubuskie,nowosolski,Siedlisko,gmina wiejska,0804082,2025,nowy,,,,,,,,,,
7601,lubuskie,słubicki,-,-,0805,2018,nowy,,,,,,,,,,
7602,lubuskie,słubicki,-,-,0805,2019,nowy,,,,,,,,,,
7603,lubuskie,słubicki,-,-,0805,2020,nowy,,,,,,,,,,
