row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
18530,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2018,nowy,,,,,,,,,,
18531,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2019,nowy,,,,,,,,,,
18532,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2020,nowy,,,,,,,,,,
18533,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2021,nowy,,,,,,,,,,
18534,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2022,nowy,,,,,,,,,,
18535,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2023,nowy,,,,,,,,,,
18536,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2024,nowy,,,,,,,,,,
18537,świętokrzyskie,kielecki,Chęciny,gmina miejsko-wiejska,2604033,2025,nowy,,,,,,,,,,
18538,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2018,nowy,,,,,,,,,,
18539,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2019,nowy,,,,,,,,,,
18540,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2020,nowy,,,,,,,,,,
18541,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2021,nowy,,,,,,,,,,
18542,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2022,nowy,,,,,,,,,,
18543,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2023,nowy,,,,,,,,,,
18544,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2024,nowy,,,,,,,,,,
18545,świętokrzyskie,kielecki,Chmielnik,gmina miejsko-wiejska,2604043,2025,nowy,,,,,,,,,,
18546,świętokrzyskie,kielecki,Daleszyce,gmina miejsko-wiejska,2604053,2018,nowy,,,,,,,,,,
